Episode,Total Reward
0,19.0
1,45.0
2,26.0
3,25.0
4,16.0
5,15.0
6,13.0
7,10.0
8,20.0
9,13.0
10,41.0
11,23.0
12,13.0
13,12.0
14,17.0
15,25.0
16,17.0
17,18.0
18,12.0
19,16.0
20,35.0
21,14.0
22,12.0
23,16.0
24,21.0
25,15.0
26,9.0
27,20.0
28,12.0
29,16.0
30,20.0
31,23.0
32,11.0
33,16.0
34,12.0
35,21.0
36,17.0
37,22.0
38,12.0
39,22.0
40,40.0
41,12.0
42,13.0
43,21.0
44,29.0
45,9.0
46,48.0
47,12.0
48,17.0
49,43.0
50,37.0
51,24.0
52,11.0
53,9.0
54,24.0
55,15.0
56,17.0
57,47.0
58,80.0
59,14.0
60,18.0
61,13.0
62,20.0
63,16.0
64,27.0
65,19.0
66,16.0
67,17.0
68,29.0
69,16.0
70,59.0
71,32.0
72,42.0
73,20.0
74,14.0
75,37.0
76,31.0
77,82.0
78,12.0
79,14.0
80,40.0
81,10.0
82,13.0
83,47.0
84,25.0
85,15.0
86,47.0
87,15.0
88,17.0
89,23.0
90,38.0
91,21.0
92,48.0
93,19.0
94,13.0
95,20.0
96,15.0
97,28.0
98,18.0
99,31.0
100,58.0
101,19.0
102,25.0
103,19.0
104,12.0
105,24.0
106,20.0
107,21.0
108,27.0
109,13.0
110,47.0
111,25.0
112,25.0
113,32.0
114,22.0
115,26.0
116,27.0
117,19.0
118,27.0
119,18.0
120,14.0
121,22.0
122,22.0
123,22.0
124,33.0
125,13.0
126,10.0
127,41.0
128,22.0
129,17.0
130,36.0
131,16.0
132,12.0
133,32.0
134,20.0
135,16.0
136,17.0
137,28.0
138,20.0
139,14.0
140,24.0
141,22.0
142,10.0
143,38.0
144,45.0
145,24.0
146,16.0
147,22.0
148,15.0
149,24.0
150,21.0
151,10.0
152,62.0
153,36.0
154,26.0
155,43.0
156,18.0
157,56.0
158,57.0
159,21.0
160,17.0
161,10.0
162,23.0
163,25.0
164,29.0
165,13.0
166,46.0
167,11.0
168,51.0
169,12.0
170,52.0
171,25.0
172,20.0
173,28.0
174,18.0
175,46.0
176,16.0
177,13.0
178,27.0
179,21.0
180,65.0
181,32.0
182,25.0
183,64.0
184,14.0
185,37.0
186,16.0
187,15.0
188,13.0
189,9.0
190,19.0
191,18.0
192,19.0
193,37.0
194,35.0
195,28.0
196,49.0
197,34.0
198,18.0
199,25.0
200,25.0
201,57.0
202,8.0
203,46.0
204,18.0
205,21.0
206,33.0
207,16.0
208,58.0
209,35.0
210,50.0
211,36.0
212,89.0
213,13.0
214,31.0
215,30.0
216,21.0
217,33.0
218,24.0
219,67.0
220,100.0
221,42.0
