Episode,Total Reward
1,-5.160134829765833
2,-2.0500989440616237
3,-11.134695514092504
4,-5.577984781169878
5,-8.079457837719426
6,-0.33137165621426756
7,-8.311171552506538
8,0.2791599928652726
9,-2.149057779202941
10,-3.124789814691776
11,-2.7629539341343863
12,-15.05121278084761
13,2.333589078217085
14,1.3291796134133933
15,-12.05752842620012
16,-3.4063904175297663
17,-3.4644704380857383
18,-5.135679291999567
19,-2.770505295498788
20,-5.059583850959839
21,-1.4768236591980703
22,-5.184488761890642
23,-0.9812486751267636
24,-9.651488835080208
25,-1.8545382110372548
26,-0.2724930061624772
27,1.6082691621245195
28,-5.856210654188023
29,-5.715404254745822
30,-5.225729575889689
31,-4.473306498130498
32,-1.3628170127192125
33,-5.493571168121164
34,-0.18160106478020666
35,-4.318414465880667
36,0.27753233119527415
37,-3.0408771454988672
38,-3.118236523607899
39,-3.244527749831689
40,2.833032110792804
41,-2.851933993073891
42,0.8288859833117587
43,-6.668815656219512
44,-2.113044519043471
45,-12.318950377317778
46,1.7773791679268482
47,-3.0733119309281136
48,-4.532176513452366
49,1.5685024801298177
50,-1.9910998249525336
51,-7.964722776182977
52,-1.7991946660504303
53,-8.835187080629494
54,-3.335018620247127
55,-3.398616807612883
56,-0.37387168761242806
57,-2.762959901968742
58,-1.0384842153861247
59,2.654395688653243
60,-0.6358051597539611
61,-1.7567780924621434
62,-0.5423398345269663
63,-1.9359044511695982
64,-1.8778786257473432
65,-4.314558952259891
66,-0.5126747212469047
67,-2.7755133705926744
68,0.3256333156816126
69,-1.0162196243681112
70,-1.2241836633147378
71,-4.953691018320693
72,-2.1197702978765216
73,-6.1852228326059
74,-3.460746288066195
75,-3.074479467973906
76,1.3023848482825837
77,-0.9281903711269857
78,1.679857586587449
79,-7.747391527869688
80,-0.2521907622885965
81,-4.753260887049736
82,-2.419524587362085
83,0.2028446300277551
84,0.053364872899110516
85,-1.5224711544528802
86,-2.479181564664763
87,3.207145280245914
88,-6.860471376709587
89,-1.6526988110355108
90,-2.8333113806443646
91,4.107852974366759
92,-5.161701589306079
93,-6.362933441326941
94,-2.0002488614485348
95,0.2961504286795143
96,-6.259256599461514
97,0.009529307688139976
98,-4.689944365391802
99,-0.5404530479278139
100,-1.4876005476295049
101,-1.2892366025740283
102,-1.1586561739720724
103,-3.2085825870021534
104,-6.208705259829308
105,-3.250243684437847
106,-5.7220463662489465
107,-1.7548593610044891
108,0.6688426277891913
109,1.978103142637307
110,-6.2133349509607765
111,3.2064972303131514
112,-0.8125877361575538
113,-1.1552476318318272
114,2.4235289240234743
115,1.845282426019315
116,-0.8716832241583686
117,-7.969314132763927
118,-4.4571464573325805
119,0.16365900393140975
120,-1.9791256109530724
121,1.3425041314799873
122,4.23598732480761
123,1.2818872354323583
124,-4.370180213041451
125,0.6568448402919802
126,5.706446084632438
127,0.2462496797130571
128,-2.0475354490846946
129,0.44701935633189493
130,-3.1065653602362344
131,-8.47066918894143
132,-2.8438725856034788
133,-4.569514554949706
134,-4.3113582970956426
135,-3.279135766280257
136,-5.358322821571137
137,0.24717867647248237
138,-18.777241595401104
139,-0.3122076854613398
140,2.3690596136223165
141,-4.215588940855488
142,-2.997628668130548
143,-6.24637914803095
144,-0.8197791094318434
145,-3.102196115008645
146,-2.25014650584812
147,-4.5991432183819185
148,-3.687909927581489
149,-0.4492623292094149
150,-6.765303370382082
151,-3.504662025372748
152,-1.9685336597815546
153,-0.5393787524457522
154,4.212320697488957
155,-5.764101065574412
156,-0.7338739973993271
157,-2.637769245175936
158,-1.255498027294217
159,-8.439450170341615
160,-0.8271433105734883
161,-1.2225388318411232
162,1.419870630641448
163,-6.457891783540362
164,-0.2078161206487819
165,-2.832104504592842
166,1.006059450100555
167,-5.923206796940262
168,-0.5175348538443687
169,-8.491112926583003
170,-1.690065669768219
171,3.1586700271893946
172,-6.090298387704907
173,-2.203127714314756
174,0.7219760906768983
175,-0.519524457242043
176,-0.44344115633819847
177,-3.9102379030408136
178,-4.345586028449976
179,0.46475554523020124
180,-4.669212270819866
181,-1.571433803478441
182,-3.2800100621985817
183,-0.7891032571947771
184,1.829129587981653
185,0.061334376102493315
186,-1.4263478412239634
187,-3.4657189348311177
188,0.5876738151964467
189,-6.789325108986747
190,-0.9776624248607961
191,0.8568151289305388
192,-6.171346529566068
193,-4.128757183225017
194,0.4300989512559408
195,-0.2049534387778662
196,-3.349315068805484
197,-5.057410675795725
198,-3.8744164768207683
199,-1.6867995028880876
200,0.5161776720664223
201,-1.3847256348381174
202,0.34840124433917136
203,-3.8225315915488927
204,-5.432846136562776
205,-1.2332619932655238
206,-1.253409602940396
207,-3.935938774669142
208,-5.559980102667412
209,1.5932648252565982
210,-3.342282597416866
211,-3.9145015565120227
212,-1.707393135494962
213,0.48767992214603917
214,-2.205397138857191
215,1.510935936382625
216,-6.104138856435499
217,-1.883520102209021
218,0.20696659492284608
219,-8.140503215853776
220,-3.3143874754092044
221,-1.3609952671309657
222,-0.12979806567495794
223,-1.0508446798646602
224,0.4036658105568522
225,-0.3640202486911676
226,1.5563026897584846
227,-2.9766383704921195
228,3.3464837196493553
229,3.237831798428212
230,-2.6420466536336162
231,-0.9117774056376882
232,0.2894152258145977
233,-1.0013230842018301
234,-9.546533029294386
235,-6.700629323698764
236,-4.247068010906927
237,-3.8911926007725652
238,-2.5777726874339235
239,-0.49327446921935414
240,-0.36419917255409795
241,-4.383811941471986
242,1.3098494606084174
243,-3.578135614412857
244,-3.462446657335723
245,-4.179482240656981
246,1.106746807607312
247,-0.3466576754853069
248,-1.6211029574188172
249,4.521477723322347
250,-1.236908142231836
251,1.6958667696415903
252,-2.1029830410899155
253,-3.234167459263621
254,-1.2733573498966098
255,-4.98660020938917
256,-2.1745398275017838
257,2.24328532053595
258,-0.5795152112027602
259,-0.7086489573672947
260,-6.18376997196619
261,-0.8736893232324231
262,-5.438934428992845
263,-0.5251678044901398
264,0.5501471219011866
265,-3.084724906060516
266,0.7497123641881512
267,1.3519256792768806
268,-2.125870845575923
269,0.538308269718663
270,0.8883416206512602
271,-5.5551949810034404
272,-3.5870963762348724
273,-5.449230820074598
274,1.1213468835677496
275,-0.46851610333623883
276,-0.4080086771327473
277,-1.7905124936775167
278,-0.8991995434542537
279,-2.8829973310584505
280,-1.7885350313967454
281,1.8211126402492332
282,0.4593024727031375
283,-0.6451411640747203
284,1.375810458185242
285,-0.8918537744772771
286,-4.498698137736633
287,-0.9200530784583429
288,-4.294400308930175
289,-2.751785409113525
290,-6.379739572853492
291,1.2903535449235828
292,-5.352876308077364
293,1.2217131796693577
294,-4.067771823716939
295,-1.7096683144545373
296,-1.5492801350608054
297,-6.317151486806279
298,-2.601893944810895
299,1.8503386086715692
300,-1.181439706667279
301,-3.340387157687782
302,0.4157097383066858
303,1.7324938753287071
304,-5.171414772397343
305,-1.7652084741659146
306,-3.260982343811489
307,-3.260640858607973
308,-3.372363009756284
309,-3.240242511972939
310,-3.1825430030527517
311,0.6828297258852971
312,-2.419737099717951
313,-1.2873519035659915
314,-1.5440290031867405
315,-0.9854410571072433
316,-1.0840997024078063
317,0.21557654284050387
318,-0.5969489964175104
319,3.163568030132603
320,-3.074760817500656
321,-3.2282784975703254
322,-3.2804644499360918
323,-2.9313306798784953
324,-0.22373676012705546
325,0.5586625244885539
326,-5.464263625480439
327,0.7695262680035401
328,-4.782304154958904
329,-1.9192399465329575
330,-5.536076475689223
331,-6.080904131330751
332,-0.95330868079463
333,-0.7026847261166309
334,-0.8483275254422848
335,-1.3012195360462129
336,-2.8262022730943435
337,-1.357403479151933
338,-0.1079391651342807
339,3.9161584140080086
340,-4.721175045984341
341,-2.1305258283865633
342,-4.800263694435639
343,0.5584504165884385
344,1.1288210602953528
345,-1.984945168212147
346,1.9868252420670485
347,0.4048846633909797
348,-4.543973245339805
349,-0.5337760241595562
350,-1.7061407342930552
351,0.5525299759911698
352,-1.8584665233886033
353,-3.4419245729358536
354,-2.858753822466485
355,-0.7308393254167134
356,-4.1950109613320405
357,-4.361697069454084
358,0.0008104081472616875
359,-6.46106027552953
360,1.1017216624523014
361,-3.7714706496768113
362,3.614908409614295
363,1.0866420106962384
364,-3.4076169110846686
365,1.4595303015648928
366,-0.5853087044883944
367,-5.227682123337493
368,-0.4685243044707321
369,-2.984960579259381
370,-3.333394809620895
371,-3.101235081095381
372,-3.141765423384852
373,-0.9836142938320744
374,-5.1548744354225
375,-1.8515723255514724
376,1.4580190800827442
377,-2.153025335984665
378,3.0997748692962137
379,-7.6144139779826325
380,1.6148180477640062
381,-1.369185454161828
382,-3.0191336110621516
383,-2.3265747528482805
384,-1.7690369517193685
385,0.7327748773750072
386,-2.0317020574887623
387,-4.006624427912965
388,1.5072672379157255
389,-2.524674672834376
390,-0.8602064858117274
391,-3.729601399105684
392,-3.6700023764923406
393,1.4151861083571124
394,-2.322372629576344
395,-0.6044692226433075
396,0.15938640103572543
397,-0.6321551329547473
398,-3.6322809137128758
399,-3.0286410736812583
400,-3.97027788192554
401,-2.261202303945286
402,-4.272997438169162
403,1.8259797828998208
404,-1.4814882063285317
405,-5.633837217584038
406,1.2870867011855358
407,-0.5928676519582708
408,-4.260786105549165
409,-4.875274132990953
410,-1.4152489051565658
411,-2.6475582222112006
412,-1.4466596547870927
413,2.0079208915693774
414,-1.6404214471199525
415,-1.6559063084533838
416,-2.208362722518189
417,-1.551861758570606
418,-4.050960301664404
419,-2.491542347874944
420,-0.2708777669632888
421,-1.2508582574397518
422,-2.2913425967319148
423,-4.312898091591954
424,-0.06807346188576058
425,0.6531028299919973
426,-4.930380385955397
427,-2.339839771949279
428,-1.6778455859466375
429,0.9953608637143586
430,-3.213656400878781
431,-1.9799207316711886
432,-2.2016733716442136
433,0.644996542903402
434,2.9207806141166177
435,-4.020017059900603
436,-2.036360915180002
437,-4.838031245547344
438,-3.3087070374400107
439,-0.5559455434526858
440,-3.5161479071768666
441,-0.8582531192983059
442,1.097376766210063
443,0.6381634079802452
444,1.1486533267417236
445,-0.30008671223309236
446,-4.983343532652533
447,-4.601687612753409
448,-1.5858544175435934
449,-0.043996214719514426
450,4.240174932849416
451,1.029897827123197
452,-3.4585594787312197
453,-7.087223092238226
454,-0.9126484034188379
455,-7.1520484071172925
456,-4.906879799271019
457,-3.9050861198038507
458,-7.722960223283161
459,-2.2324329243710626
460,-1.0195064119131418
461,-9.457692285433364
462,0.26135046525560823
463,-3.272225772117397
464,-0.7437453325032842
465,-3.1081098774937175
466,-2.064920999514682
467,-9.327875170095627
468,-4.121733881763744
469,-1.5897496424390083
470,-4.876775477071415
471,-3.941952891342954
472,-1.7878947409535737
473,-0.27060646163215724
474,-3.2473135568687144
475,0.4241622308814179
