Episode,Total Reward
0,13.0
1,21.0
2,15.0
3,14.0
4,21.0
5,49.0
6,27.0
7,22.0
8,14.0
9,13.0
10,43.0
11,19.0
12,33.0
13,23.0
14,68.0
15,16.0
16,15.0
17,34.0
18,30.0
19,18.0
20,19.0
21,44.0
22,13.0
23,18.0
24,12.0
25,19.0
26,16.0
27,13.0
28,13.0
29,8.0
30,37.0
31,21.0
32,9.0
33,14.0
34,12.0
35,21.0
36,16.0
37,12.0
38,14.0
39,20.0
40,17.0
41,22.0
42,17.0
43,23.0
44,41.0
45,13.0
46,21.0
47,78.0
48,16.0
49,14.0
50,34.0
51,20.0
52,103.0
53,15.0
54,15.0
55,23.0
56,33.0
57,34.0
58,15.0
59,33.0
60,31.0
61,20.0
62,19.0
63,41.0
64,22.0
65,25.0
66,49.0
67,15.0
68,14.0
69,48.0
70,21.0
71,14.0
72,17.0
73,71.0
74,14.0
75,17.0
76,30.0
77,14.0
78,26.0
79,15.0
80,31.0
81,14.0
82,12.0
83,33.0
84,14.0
85,13.0
86,22.0
87,28.0
88,22.0
89,14.0
90,16.0
91,32.0
92,31.0
93,48.0
94,11.0
95,43.0
96,39.0
97,13.0
98,12.0
99,17.0
100,12.0
101,13.0
102,23.0
103,32.0
104,27.0
105,21.0
106,14.0
107,27.0
108,15.0
109,17.0
110,22.0
111,9.0
112,33.0
113,27.0
114,17.0
115,18.0
116,13.0
117,16.0
118,21.0
119,24.0
120,14.0
121,30.0
122,13.0
123,22.0
124,11.0
125,16.0
126,57.0
127,13.0
128,13.0
129,18.0
130,14.0
131,32.0
132,14.0
133,27.0
134,22.0
135,20.0
136,16.0
137,32.0
138,14.0
139,67.0
140,52.0
141,22.0
142,12.0
143,26.0
144,27.0
145,18.0
146,19.0
147,32.0
148,35.0
149,34.0
150,11.0
151,36.0
152,50.0
153,26.0
154,62.0
155,22.0
156,21.0
157,36.0
158,14.0
159,21.0
160,31.0
161,21.0
162,13.0
163,14.0
164,17.0
165,18.0
166,13.0
167,32.0
168,29.0
169,21.0
170,13.0
171,34.0
172,27.0
173,61.0
174,42.0
175,31.0
176,22.0
177,45.0
178,22.0
179,15.0
180,10.0
181,18.0
182,11.0
183,19.0
184,20.0
185,42.0
186,18.0
187,13.0
188,13.0
189,13.0
190,16.0
191,18.0
192,30.0
193,14.0
194,10.0
195,31.0
196,42.0
197,22.0
198,28.0
199,33.0
200,50.0
201,26.0
202,18.0
203,28.0
204,40.0
205,54.0
206,24.0
207,27.0
208,15.0
209,50.0
210,25.0
211,33.0
212,12.0
213,13.0
214,28.0
215,15.0
216,16.0
217,64.0
218,30.0
219,24.0
220,26.0
221,33.0
222,16.0
223,24.0
224,11.0
225,19.0
226,12.0
227,20.0
228,18.0
229,73.0
230,9.0
231,45.0
232,14.0
233,17.0
234,13.0
235,19.0
236,16.0
237,15.0
238,19.0
239,18.0
240,19.0
241,45.0
242,29.0
243,14.0
244,15.0
245,45.0
246,63.0
247,29.0
248,21.0
249,13.0
250,19.0
251,11.0
252,29.0
253,31.0
254,17.0
255,15.0
256,43.0
257,11.0
258,22.0
259,26.0
260,14.0
261,22.0
262,21.0
263,12.0
264,15.0
265,37.0
266,17.0
267,25.0
268,12.0
269,15.0
270,11.0
271,11.0
272,17.0
273,95.0
274,40.0
275,32.0
276,22.0
277,11.0
278,22.0
279,25.0
280,11.0
281,15.0
282,29.0
283,10.0
284,30.0
285,22.0
286,30.0
287,11.0
288,60.0
289,12.0
290,38.0
