Episode,Total Reward
0,18.0
1,16.0
2,23.0
3,12.0
4,17.0
5,10.0
6,21.0
7,27.0
8,14.0
9,17.0
10,15.0
11,18.0
12,27.0
13,41.0
14,13.0
15,15.0
16,12.0
17,11.0
18,17.0
19,16.0
20,69.0
21,29.0
22,12.0
23,53.0
24,21.0
25,34.0
26,47.0
27,41.0
28,13.0
29,17.0
30,71.0
31,20.0
32,11.0
33,11.0
34,19.0
35,29.0
36,39.0
37,53.0
38,14.0
39,14.0
40,11.0
41,14.0
42,53.0
43,12.0
44,19.0
45,14.0
46,9.0
47,16.0
48,46.0
49,35.0
50,10.0
51,19.0
52,16.0
53,17.0
54,24.0
55,29.0
56,10.0
57,10.0
58,15.0
59,16.0
60,13.0
61,37.0
62,52.0
63,26.0
64,33.0
65,16.0
66,37.0
67,30.0
68,46.0
69,16.0
70,13.0
71,23.0
72,14.0
73,12.0
74,16.0
75,12.0
76,14.0
77,36.0
78,41.0
79,33.0
80,32.0
81,13.0
82,23.0
83,10.0
84,10.0
85,26.0
86,17.0
87,14.0
88,63.0
89,14.0
90,19.0
91,38.0
92,30.0
93,9.0
94,13.0
95,23.0
96,27.0
97,13.0
98,18.0
99,33.0
100,84.0
101,13.0
102,32.0
103,9.0
104,25.0
105,20.0
106,15.0
107,29.0
108,56.0
109,12.0
110,19.0
111,16.0
112,12.0
113,19.0
114,15.0
115,20.0
116,20.0
117,14.0
118,12.0
119,16.0
120,17.0
121,16.0
122,45.0
123,11.0
124,17.0
125,16.0
126,42.0
127,21.0
128,30.0
129,37.0
130,14.0
131,13.0
132,59.0
133,15.0
134,80.0
135,21.0
136,17.0
137,44.0
138,11.0
139,15.0
140,18.0
141,14.0
142,19.0
143,18.0
144,24.0
145,14.0
146,18.0
147,37.0
148,11.0
149,40.0
150,15.0
151,9.0
152,16.0
153,29.0
154,10.0
155,17.0
156,27.0
157,15.0
158,24.0
159,22.0
160,17.0
161,60.0
162,39.0
163,23.0
164,29.0
165,39.0
166,13.0
167,49.0
168,18.0
169,27.0
170,28.0
171,20.0
172,20.0
173,32.0
174,19.0
175,40.0
176,14.0
177,11.0
178,40.0
179,13.0
180,55.0
181,14.0
182,37.0
183,44.0
184,30.0
185,18.0
186,20.0
187,16.0
188,25.0
189,22.0
190,15.0
191,16.0
192,13.0
193,24.0
194,14.0
195,17.0
196,12.0
197,19.0
198,25.0
199,17.0
200,9.0
201,13.0
202,12.0
203,44.0
204,13.0
205,12.0
206,53.0
207,18.0
208,26.0
209,21.0
210,30.0
211,27.0
212,18.0
213,20.0
214,12.0
215,21.0
216,19.0
217,14.0
218,30.0
219,21.0
220,18.0
221,15.0
222,25.0
223,25.0
224,18.0
225,71.0
226,13.0
227,12.0
228,26.0
229,39.0
230,12.0
231,28.0
232,19.0
233,23.0
234,15.0
235,17.0
236,13.0
237,48.0
238,19.0
239,18.0
240,15.0
241,33.0
242,43.0
243,12.0
244,23.0
245,15.0
246,20.0
247,68.0
248,41.0
249,11.0
250,17.0
251,14.0
252,42.0
253,23.0
254,11.0
255,17.0
256,30.0
257,41.0
258,24.0
259,15.0
260,19.0
261,50.0
262,41.0
263,12.0
264,14.0
265,17.0
266,38.0
267,40.0
268,24.0
269,18.0
270,15.0
271,38.0
272,42.0
273,44.0
274,27.0
275,21.0
276,28.0
277,18.0
278,10.0
279,10.0
280,10.0
281,46.0
282,17.0
283,15.0
284,14.0
285,12.0
286,29.0
287,20.0
288,15.0
289,15.0
290,12.0
291,18.0
292,30.0
293,16.0
294,32.0
295,58.0
296,39.0
297,34.0
298,17.0
299,11.0
300,28.0
301,25.0
302,42.0
303,9.0
304,14.0
305,11.0
306,14.0
307,51.0
308,34.0
309,16.0
310,12.0
311,20.0
312,29.0
313,14.0
314,11.0
315,22.0
316,14.0
317,10.0
318,35.0
319,9.0
320,15.0
321,23.0
322,15.0
323,15.0
324,17.0
325,24.0
326,22.0
327,13.0
328,14.0
329,17.0
330,29.0
331,12.0
332,14.0
333,31.0
334,25.0
335,14.0
336,28.0
337,36.0
338,45.0
339,40.0
340,13.0
341,15.0
342,12.0
343,19.0
344,28.0
345,64.0
346,14.0
347,11.0
348,35.0
349,13.0
350,13.0
351,15.0
352,17.0
353,13.0
354,13.0
355,15.0
356,24.0
357,79.0
358,25.0
359,61.0
360,25.0
361,29.0
362,31.0
363,34.0
364,29.0
365,63.0
366,11.0
367,26.0
368,11.0
369,15.0
370,17.0
371,46.0
372,15.0
373,20.0
374,42.0
375,26.0
376,22.0
377,15.0
378,59.0
379,44.0
380,47.0
381,11.0
382,15.0
383,14.0
384,45.0
385,27.0
386,40.0
387,20.0
388,13.0
389,21.0
390,50.0
391,22.0
392,13.0
393,16.0
394,11.0
395,8.0
396,17.0
397,14.0
398,33.0
399,25.0
400,12.0
401,26.0
402,47.0
403,12.0
404,31.0
405,17.0
406,56.0
407,18.0
408,75.0
409,38.0
410,13.0
411,16.0
412,17.0
