Episode,Total Reward
0,15.0
1,24.0
2,22.0
3,19.0
4,28.0
5,31.0
6,32.0
7,25.0
8,23.0
9,22.0
10,22.0
11,13.0
12,11.0
13,16.0
14,19.0
15,16.0
16,17.0
17,28.0
18,19.0
19,17.0
20,60.0
21,10.0
22,23.0
23,29.0
24,34.0
25,23.0
26,19.0
27,29.0
28,12.0
29,22.0
30,33.0
31,14.0
32,22.0
33,11.0
34,21.0
35,23.0
36,17.0
37,20.0
38,38.0
39,31.0
40,27.0
41,19.0
42,50.0
43,20.0
44,10.0
45,18.0
46,22.0
47,32.0
48,18.0
49,16.0
50,18.0
51,11.0
52,18.0
53,33.0
54,21.0
55,9.0
56,11.0
57,34.0
58,19.0
59,12.0
60,21.0
61,27.0
62,23.0
63,13.0
64,33.0
65,13.0
66,30.0
67,42.0
68,15.0
69,14.0
70,13.0
71,33.0
72,12.0
73,26.0
74,11.0
75,32.0
76,16.0
77,16.0
78,40.0
79,16.0
80,18.0
81,16.0
82,24.0
83,17.0
84,13.0
85,69.0
86,19.0
87,18.0
88,20.0
89,14.0
90,23.0
91,38.0
92,51.0
93,19.0
94,26.0
95,23.0
96,19.0
97,13.0
98,18.0
99,11.0
100,25.0
101,43.0
102,27.0
103,28.0
104,27.0
105,17.0
106,41.0
107,14.0
108,59.0
109,19.0
110,26.0
111,11.0
112,15.0
113,14.0
114,15.0
115,14.0
116,10.0
117,18.0
118,25.0
119,50.0
120,20.0
121,12.0
122,25.0
123,16.0
124,26.0
125,14.0
126,38.0
127,29.0
128,15.0
129,100.0
130,37.0
131,32.0
132,13.0
133,8.0
134,23.0
135,26.0
136,11.0
137,18.0
138,27.0
139,21.0
140,37.0
141,25.0
142,21.0
143,15.0
144,21.0
145,69.0
146,19.0
147,47.0
148,19.0
149,14.0
150,36.0
151,29.0
152,38.0
153,22.0
154,15.0
155,12.0
156,55.0
157,42.0
158,50.0
159,19.0
160,10.0
161,31.0
162,11.0
163,14.0
164,50.0
165,17.0
166,38.0
167,51.0
168,14.0
169,12.0
170,23.0
171,20.0
172,17.0
173,27.0
174,17.0
175,11.0
176,45.0
177,21.0
178,35.0
179,10.0
180,40.0
181,23.0
182,25.0
183,19.0
184,44.0
185,20.0
186,24.0
187,11.0
188,23.0
