Episode,Total Reward
1,11.0
2,49.0
3,40.0
4,16.0
5,33.0
6,30.0
7,39.0
8,15.0
9,11.0
10,15.0
11,32.0
12,14.0
13,16.0
14,15.0
15,22.0
16,21.0
17,12.0
18,35.0
19,12.0
20,15.0
21,22.0
22,19.0
23,29.0
24,13.0
25,20.0
26,13.0
27,33.0
28,37.0
29,10.0
30,34.0
31,14.0
32,75.0
33,37.0
34,12.0
35,14.0
36,9.0
37,15.0
38,17.0
39,28.0
40,40.0
41,12.0
42,16.0
43,54.0
44,13.0
45,35.0
46,19.0
47,45.0
48,13.0
49,9.0
50,16.0
51,14.0
52,29.0
53,17.0
54,16.0
55,21.0
56,23.0
57,39.0
58,11.0
59,19.0
60,16.0
61,22.0
62,10.0
63,15.0
64,21.0
65,23.0
66,19.0
67,18.0
68,13.0
69,14.0
70,10.0
71,18.0
72,12.0
73,31.0
74,16.0
75,11.0
76,18.0
77,19.0
78,30.0
79,27.0
80,16.0
81,12.0
82,12.0
83,8.0
84,13.0
85,17.0
86,20.0
87,10.0
88,27.0
89,15.0
90,24.0
91,12.0
92,19.0
93,13.0
94,27.0
95,16.0
96,19.0
97,15.0
98,14.0
99,12.0
100,15.0
101,30.0
102,14.0
103,20.0
104,14.0
105,14.0
106,20.0
107,23.0
108,12.0
109,25.0
110,41.0
111,21.0
112,11.0
113,23.0
114,10.0
115,12.0
116,26.0
117,35.0
118,48.0
119,11.0
120,26.0
121,46.0
122,10.0
123,15.0
124,28.0
125,10.0
126,21.0
127,15.0
128,18.0
129,14.0
130,17.0
131,16.0
132,20.0
133,15.0
134,28.0
135,37.0
136,33.0
137,10.0
138,23.0
139,19.0
140,34.0
141,33.0
142,24.0
143,19.0
144,15.0
145,40.0
146,22.0
147,48.0
148,23.0
149,18.0
150,13.0
151,18.0
152,20.0
153,27.0
154,13.0
155,36.0
156,19.0
157,11.0
158,16.0
159,20.0
160,20.0
161,17.0
162,10.0
163,10.0
164,21.0
165,12.0
166,37.0
167,27.0
168,14.0
169,13.0
170,23.0
171,17.0
172,16.0
173,10.0
174,27.0
175,26.0
176,15.0
177,29.0
178,11.0
179,25.0
180,16.0
181,15.0
182,21.0
183,15.0
184,17.0
185,12.0
186,18.0
187,28.0
188,18.0
189,14.0
190,14.0
191,26.0
192,21.0
193,16.0
194,10.0
195,16.0
196,22.0
197,16.0
198,26.0
199,34.0
200,40.0
201,29.0
202,9.0
203,24.0
204,28.0
205,19.0
206,45.0
207,14.0
208,14.0
209,18.0
210,17.0
211,20.0
212,22.0
213,12.0
214,15.0
215,11.0
216,15.0
217,9.0
218,28.0
219,36.0
220,29.0
221,15.0
222,15.0
223,12.0
224,10.0
225,20.0
226,19.0
227,34.0
228,14.0
229,26.0
230,67.0
231,13.0
232,17.0
233,13.0
234,9.0
235,22.0
236,15.0
237,13.0
238,47.0
239,26.0
240,10.0
241,15.0
242,45.0
243,21.0
244,32.0
245,58.0
246,29.0
247,50.0
248,85.0
249,12.0
250,13.0
251,29.0
252,12.0
253,23.0
254,17.0
255,14.0
256,9.0
257,35.0
258,18.0
259,19.0
260,22.0
261,90.0
262,21.0
263,18.0
264,21.0
265,22.0
266,23.0
267,16.0
268,10.0
269,32.0
270,45.0
271,26.0
272,19.0
273,14.0
274,23.0
275,14.0
276,19.0
277,19.0
278,18.0
279,35.0
280,29.0
281,25.0
282,10.0
283,42.0
284,39.0
285,18.0
286,34.0
287,38.0
288,13.0
289,18.0
290,19.0
291,15.0
292,15.0
293,34.0
294,17.0
295,16.0
296,34.0
297,16.0
298,18.0
299,14.0
300,8.0
301,20.0
302,23.0
303,16.0
304,15.0
305,23.0
306,13.0
307,21.0
308,28.0
309,14.0
310,28.0
311,27.0
312,19.0
313,40.0
314,28.0
315,16.0
316,89.0
317,12.0
318,16.0
319,15.0
320,30.0
321,16.0
322,29.0
323,24.0
324,17.0
325,13.0
326,47.0
327,63.0
328,17.0
329,72.0
330,13.0
331,59.0
332,11.0
333,12.0
334,17.0
335,44.0
336,22.0
337,14.0
338,15.0
339,20.0
340,20.0
341,27.0
342,24.0
343,31.0
344,12.0
345,49.0
346,14.0
347,17.0
348,24.0
349,29.0
350,15.0
351,27.0
352,21.0
353,18.0
354,17.0
355,11.0
356,33.0
357,11.0
358,20.0
359,23.0
360,15.0
361,10.0
362,14.0
363,11.0
364,43.0
365,23.0
366,45.0
367,20.0
368,69.0
369,29.0
370,23.0
371,10.0
372,29.0
373,44.0
374,42.0
375,11.0
376,13.0
377,18.0
378,13.0
379,21.0
380,12.0
381,18.0
382,21.0
383,33.0
384,21.0
385,14.0
386,16.0
387,18.0
388,13.0
389,14.0
390,28.0
391,27.0
392,14.0
393,10.0
394,12.0
395,27.0
396,17.0
397,13.0
398,13.0
399,32.0
400,21.0
401,19.0
402,16.0
403,16.0
404,26.0
405,15.0
406,15.0
407,14.0
408,14.0
409,12.0
410,15.0
411,17.0
412,12.0
413,17.0
414,43.0
415,21.0
416,31.0
417,35.0
418,20.0
419,10.0
420,29.0
421,25.0
