Episode,Total Reward
0,38.0
1,46.0
2,15.0
3,14.0
4,10.0
5,9.0
6,12.0
7,32.0
8,17.0
9,18.0
10,15.0
11,49.0
12,14.0
13,9.0
14,11.0
15,15.0
16,16.0
17,11.0
18,40.0
19,10.0
20,16.0
21,12.0
22,23.0
23,27.0
24,22.0
25,13.0
26,18.0
27,19.0
28,26.0
29,10.0
30,13.0
31,16.0
32,18.0
33,17.0
34,19.0
35,17.0
36,10.0
37,20.0
38,21.0
39,13.0
40,13.0
41,14.0
42,45.0
43,14.0
44,22.0
45,19.0
46,15.0
47,14.0
48,19.0
49,20.0
50,14.0
51,35.0
52,13.0
53,29.0
54,22.0
55,23.0
56,15.0
57,27.0
58,57.0
59,16.0
60,80.0
61,42.0
62,17.0
63,24.0
64,20.0
65,41.0
66,34.0
67,26.0
68,23.0
69,20.0
70,24.0
71,31.0
72,27.0
73,54.0
74,55.0
75,40.0
76,43.0
77,29.0
78,36.0
79,41.0
80,31.0
81,72.0
82,44.0
83,33.0
84,79.0
85,91.0
86,126.0
87,181.0
88,227.0
89,122.0
90,401.0
91,500.0
92,432.0
93,500.0
94,500.0
95,500.0
96,500.0
97,500.0
98,373.0
99,466.0
100,426.0
101,500.0
102,500.0
103,500.0
104,500.0
105,418.0
106,500.0
107,385.0
108,259.0
109,455.0
110,500.0
111,410.0
112,470.0
113,500.0
114,318.0
115,347.0
116,500.0
117,421.0
118,264.0
119,333.0
120,435.0
121,327.0
122,428.0
123,390.0
124,375.0
125,500.0
126,467.0
127,448.0
128,500.0
129,406.0
130,320.0
131,441.0
132,500.0
133,266.0
134,408.0
135,500.0
136,437.0
137,500.0
138,376.0
139,298.0
140,388.0
141,284.0
142,345.0
143,500.0
144,495.0
145,379.0
146,448.0
147,222.0
148,278.0
149,341.0
150,226.0
151,288.0
152,338.0
153,500.0
154,489.0
155,434.0
156,500.0
157,406.0
158,316.0
159,297.0
160,355.0
161,285.0
162,500.0
163,500.0
164,500.0
165,419.0
166,500.0
167,371.0
168,500.0
169,384.0
170,500.0
171,500.0
172,500.0
173,500.0
174,500.0
175,500.0
176,321.0
177,317.0
178,438.0
179,500.0
180,500.0
181,500.0
182,289.0
183,337.0
184,312.0
185,445.0
186,209.0
187,458.0
188,460.0
189,356.0
190,500.0
191,500.0
192,500.0
193,500.0
194,500.0
195,500.0
196,365.0
197,354.0
198,230.0
199,390.0
200,500.0
201,272.0
202,466.0
203,500.0
204,500.0
205,379.0
206,317.0
207,345.0
208,500.0
209,265.0
210,337.0
211,313.0
212,425.0
213,332.0
214,449.0
215,334.0
216,500.0
217,500.0
218,316.0
219,481.0
220,500.0
221,412.0
222,489.0
223,500.0
224,325.0
225,284.0
226,314.0
227,500.0
228,451.0
229,287.0
230,299.0
231,385.0
232,500.0
233,500.0
234,355.0
235,401.0
236,285.0
237,500.0
238,500.0
239,350.0
240,356.0
241,343.0
242,275.0
243,426.0
244,306.0
245,303.0
246,256.0
247,441.0
248,301.0
249,344.0
250,337.0
251,315.0
252,420.0
253,223.0
254,207.0
255,245.0
256,341.0
257,500.0
258,359.0
259,500.0
260,500.0
261,238.0
262,332.0
263,255.0
264,500.0
265,500.0
266,214.0
267,395.0
268,500.0
269,291.0
270,500.0
271,270.0
272,390.0
273,329.0
274,270.0
275,436.0
276,500.0
277,253.0
278,367.0
279,294.0
280,500.0
281,386.0
282,375.0
283,431.0
284,231.0
285,368.0
286,375.0
287,286.0
288,368.0
289,483.0
290,500.0
291,500.0
292,408.0
293,291.0
294,294.0
295,371.0
296,351.0
297,250.0
298,500.0
299,350.0
300,344.0
301,237.0
302,367.0
303,348.0
304,370.0
305,297.0
306,492.0
307,286.0
308,338.0
309,392.0
310,285.0
311,255.0
312,397.0
313,332.0
314,250.0
315,500.0
316,256.0
317,500.0
318,358.0
319,305.0
320,500.0
321,500.0
322,436.0
323,417.0
324,398.0
325,500.0
326,271.0
327,419.0
328,500.0
329,263.0
330,217.0
331,294.0
332,279.0
333,343.0
334,500.0
335,500.0
336,500.0
337,407.0
338,303.0
339,434.0
340,481.0
341,277.0
342,389.0
343,262.0
344,405.0
345,338.0
346,416.0
347,432.0
348,368.0
349,434.0
350,500.0
351,256.0
352,408.0
353,500.0
354,500.0
355,500.0
356,500.0
357,500.0
358,498.0
359,281.0
360,500.0
361,438.0
362,390.0
363,500.0
364,477.0
365,500.0
366,420.0
367,500.0
368,387.0
369,500.0
370,382.0
371,500.0
372,365.0
373,500.0
374,453.0
375,288.0
376,368.0
377,486.0
378,451.0
379,382.0
380,250.0
381,326.0
382,449.0
383,351.0
384,500.0
385,342.0
386,248.0
387,500.0
388,500.0
389,500.0
