Episode,Total Reward
0,20.0
1,17.0
2,30.0
3,18.0
4,27.0
5,24.0
6,13.0
7,44.0
8,15.0
9,16.0
10,15.0
11,41.0
12,13.0
13,23.0
14,32.0
15,18.0
16,27.0
17,30.0
18,13.0
19,21.0
20,16.0
21,30.0
22,16.0
23,12.0
24,21.0
25,28.0
26,26.0
27,18.0
28,23.0
29,21.0
30,14.0
31,19.0
32,13.0
33,21.0
34,19.0
35,20.0
36,43.0
37,20.0
38,37.0
39,14.0
40,14.0
41,38.0
42,13.0
43,15.0
44,14.0
45,15.0
46,18.0
47,15.0
48,10.0
49,88.0
50,25.0
51,26.0
52,31.0
53,24.0
54,18.0
55,15.0
56,26.0
57,16.0
58,34.0
59,18.0
60,10.0
61,34.0
62,14.0
63,17.0
64,50.0
65,21.0
66,15.0
67,27.0
68,25.0
69,19.0
70,17.0
71,11.0
72,36.0
73,20.0
74,13.0
75,14.0
76,16.0
77,29.0
78,30.0
79,11.0
80,23.0
81,29.0
82,23.0
83,26.0
84,17.0
85,11.0
86,37.0
87,16.0
88,16.0
89,33.0
90,10.0
91,13.0
92,19.0
93,30.0
94,21.0
95,11.0
96,15.0
97,20.0
98,20.0
99,14.0
100,15.0
101,12.0
102,17.0
103,34.0
104,12.0
105,20.0
106,38.0
107,11.0
108,33.0
109,87.0
110,16.0
111,12.0
112,19.0
113,9.0
114,19.0
115,17.0
116,14.0
117,20.0
118,30.0
119,35.0
120,25.0
121,18.0
122,47.0
123,16.0
124,15.0
125,53.0
126,24.0
127,19.0
128,10.0
129,19.0
130,20.0
131,16.0
132,35.0
133,50.0
134,11.0
135,41.0
136,23.0
137,20.0
138,38.0
139,19.0
140,17.0
141,9.0
142,30.0
143,13.0
144,9.0
145,25.0
146,33.0
147,28.0
148,29.0
149,13.0
150,26.0
151,17.0
152,22.0
153,15.0
154,53.0
155,14.0
156,21.0
157,17.0
158,28.0
159,32.0
160,17.0
161,24.0
162,40.0
163,23.0
164,19.0
165,12.0
166,13.0
167,43.0
168,31.0
169,19.0
170,17.0
171,20.0
172,12.0
173,19.0
174,57.0
175,16.0
176,13.0
177,12.0
178,25.0
179,39.0
180,36.0
181,15.0
182,14.0
183,59.0
184,12.0
185,48.0
186,17.0
187,11.0
188,31.0
189,17.0
190,27.0
191,25.0
192,45.0
193,38.0
194,13.0
195,19.0
196,60.0
197,13.0
198,12.0
199,31.0
200,13.0
201,22.0
202,36.0
203,15.0
204,39.0
205,65.0
206,29.0
207,25.0
208,30.0
209,20.0
210,14.0
211,36.0
212,24.0
213,12.0
214,16.0
215,33.0
216,13.0
217,13.0
218,10.0
219,19.0
220,33.0
221,28.0
222,52.0
223,39.0
224,23.0
225,23.0
226,20.0
227,30.0
228,26.0
229,54.0
230,18.0
231,43.0
232,29.0
233,123.0
234,35.0
235,18.0
236,14.0
237,23.0
238,18.0
239,31.0
240,51.0
241,28.0
242,13.0
243,56.0
244,45.0
245,9.0
246,15.0
247,17.0
248,22.0
249,12.0
250,61.0
251,16.0
252,36.0
253,29.0
254,28.0
255,69.0
256,26.0
257,43.0
258,24.0
259,57.0
260,29.0
261,30.0
262,14.0
263,20.0
264,16.0
265,50.0
266,16.0
267,22.0
268,17.0
269,11.0
270,14.0
271,34.0
272,29.0
273,20.0
274,19.0
275,28.0
276,18.0
277,40.0
278,24.0
279,33.0
280,14.0
281,43.0
282,21.0
283,44.0
284,28.0
285,78.0
286,91.0
287,41.0
288,29.0
289,34.0
290,47.0
291,23.0
292,22.0
293,12.0
294,18.0
295,23.0
296,52.0
