Episode,Total Reward
0,18.0
1,10.0
2,16.0
3,13.0
4,23.0
5,13.0
6,15.0
7,52.0
8,11.0
9,13.0
10,42.0
11,11.0
12,21.0
13,15.0
14,28.0
15,27.0
16,17.0
17,14.0
18,37.0
19,18.0
20,23.0
21,30.0
22,15.0
23,14.0
24,43.0
25,14.0
26,22.0
27,13.0
28,10.0
29,14.0
30,21.0
31,29.0
32,16.0
33,28.0
34,44.0
35,22.0
36,34.0
37,49.0
38,10.0
39,19.0
40,13.0
41,17.0
42,24.0
43,17.0
44,62.0
45,25.0
46,17.0
47,60.0
48,31.0
49,35.0
50,17.0
51,12.0
52,27.0
53,16.0
54,52.0
55,11.0
56,16.0
57,19.0
58,17.0
59,39.0
60,15.0
61,17.0
62,20.0
63,11.0
64,12.0
65,18.0
66,29.0
67,22.0
68,13.0
69,25.0
70,38.0
71,50.0
72,28.0
73,10.0
74,34.0
75,37.0
76,16.0
77,23.0
78,15.0
79,14.0
80,31.0
81,64.0
82,19.0
83,56.0
84,41.0
85,19.0
86,21.0
87,12.0
88,12.0
89,14.0
90,38.0
91,20.0
92,18.0
93,21.0
94,20.0
95,18.0
96,21.0
97,20.0
98,37.0
99,35.0
100,17.0
101,25.0
102,50.0
103,24.0
104,10.0
105,44.0
106,13.0
107,12.0
108,23.0
109,21.0
110,14.0
111,34.0
112,22.0
113,42.0
114,22.0
115,24.0
116,40.0
117,13.0
118,18.0
119,37.0
120,11.0
121,31.0
122,38.0
123,14.0
124,19.0
125,26.0
126,25.0
127,81.0
128,15.0
129,14.0
130,25.0
131,12.0
132,11.0
133,31.0
134,60.0
135,34.0
136,35.0
137,19.0
138,20.0
139,11.0
140,40.0
141,17.0
142,9.0
143,13.0
144,18.0
145,38.0
146,64.0
147,21.0
148,10.0
149,13.0
150,32.0
151,96.0
152,11.0
153,28.0
154,66.0
155,13.0
156,29.0
157,20.0
158,20.0
159,13.0
160,48.0
161,21.0
162,27.0
163,25.0
164,41.0
165,25.0
166,31.0
167,10.0
168,53.0
169,10.0
170,52.0
171,17.0
172,19.0
173,15.0
174,18.0
175,27.0
176,43.0
177,25.0
178,31.0
179,32.0
180,51.0
181,41.0
182,25.0
183,22.0
184,55.0
185,27.0
186,81.0
187,27.0
188,28.0
189,16.0
190,15.0
191,27.0
192,23.0
193,16.0
194,36.0
195,35.0
196,100.0
197,18.0
198,15.0
199,34.0
200,13.0
201,31.0
202,15.0
203,17.0
204,14.0
205,11.0
206,30.0
207,53.0
208,19.0
209,76.0
210,32.0
211,19.0
212,16.0
213,81.0
214,44.0
215,43.0
216,70.0
217,15.0
218,25.0
219,49.0
220,31.0
221,17.0
222,25.0
223,13.0
224,20.0
225,30.0
226,33.0
227,32.0
228,21.0
229,12.0
230,21.0
231,36.0
232,21.0
233,32.0
234,73.0
235,9.0
236,45.0
237,28.0
238,75.0
239,16.0
240,16.0
241,16.0
242,20.0
243,12.0
244,46.0
245,18.0
246,50.0
247,27.0
248,12.0
249,16.0
250,14.0
251,21.0
252,9.0
253,29.0
254,16.0
255,53.0
256,29.0
257,19.0
258,18.0
259,19.0
260,32.0
261,12.0
262,62.0
263,17.0
264,14.0
265,26.0
266,39.0
267,14.0
268,30.0
269,53.0
270,70.0
271,26.0
272,17.0
273,19.0
274,20.0
275,45.0
276,18.0
277,19.0
278,48.0
279,39.0
280,35.0
281,32.0
282,55.0
283,25.0
284,18.0
285,55.0
286,16.0
287,41.0
288,11.0
289,37.0
290,17.0
291,68.0
292,118.0
293,9.0
294,27.0
295,37.0
296,78.0
297,15.0
298,14.0
299,20.0
300,49.0
301,12.0
302,9.0
303,33.0
304,23.0
305,34.0
306,33.0
307,29.0
308,38.0
309,27.0
310,66.0
311,25.0
312,19.0
313,22.0
314,14.0
315,23.0
316,61.0
317,44.0
318,26.0
319,26.0
320,32.0
321,47.0
322,11.0
323,49.0
324,72.0
325,11.0
326,15.0
327,23.0
328,10.0
329,40.0
330,9.0
331,15.0
332,16.0
333,21.0
334,10.0
335,42.0
336,10.0
337,27.0
338,27.0
339,25.0
340,35.0
341,19.0
342,38.0
343,46.0
344,53.0
345,62.0
346,17.0
347,30.0
348,20.0
349,18.0
350,156.0
351,13.0
352,22.0
353,47.0
354,15.0
355,35.0
356,13.0
357,37.0
358,48.0
359,24.0
360,29.0
361,23.0
362,22.0
363,16.0
364,22.0
365,83.0
366,15.0
367,14.0
368,18.0
369,50.0
370,32.0
371,13.0
372,20.0
373,36.0
374,40.0
375,55.0
376,87.0
377,26.0
378,72.0
379,44.0
380,30.0
381,22.0
382,113.0
383,15.0
384,31.0
385,35.0
386,72.0
387,29.0
388,107.0
389,13.0
390,21.0
391,15.0
392,70.0
393,45.0
394,72.0
395,19.0
396,22.0
397,24.0
398,19.0
399,86.0
400,42.0
401,14.0
402,27.0
403,43.0
404,26.0
405,20.0
406,42.0
407,21.0
408,60.0
409,18.0
410,16.0
411,20.0
412,48.0
413,53.0
414,23.0
415,21.0
416,13.0
417,53.0
418,39.0
419,20.0
420,58.0
421,34.0
422,30.0
423,11.0
424,16.0
425,68.0
426,40.0
427,36.0
428,50.0
429,42.0
430,78.0
431,46.0
432,14.0
433,40.0
434,74.0
435,59.0
436,50.0
437,50.0
438,18.0
439,20.0
440,33.0
441,78.0
442,17.0
443,28.0
444,149.0
445,15.0
446,10.0
447,38.0
448,26.0
449,23.0
450,27.0
451,11.0
452,17.0
453,28.0
454,28.0
455,16.0
456,18.0
457,58.0
458,20.0
459,26.0
460,41.0
461,9.0
462,50.0
463,12.0
464,59.0
465,116.0
466,43.0
467,10.0
468,33.0
469,19.0
470,56.0
471,57.0
472,11.0
473,33.0
474,21.0
475,39.0
476,10.0
477,13.0
478,18.0
479,55.0
480,65.0
481,69.0
482,46.0
483,33.0
484,34.0
485,81.0
486,78.0
487,18.0
488,27.0
489,19.0
490,21.0
491,52.0
492,32.0
493,23.0
494,29.0
495,32.0
496,34.0
497,63.0
498,35.0
499,63.0
500,12.0
501,16.0
502,53.0
503,16.0
504,31.0
505,80.0
506,23.0
507,34.0
508,37.0
509,94.0
510,31.0
511,91.0
512,107.0
513,12.0
514,35.0
515,16.0
516,32.0
517,28.0
518,28.0
519,97.0
520,25.0
521,110.0
522,73.0
523,31.0
524,20.0
525,140.0
526,63.0
527,15.0
528,26.0
529,53.0
530,37.0
531,56.0
532,104.0
533,25.0
534,93.0
535,62.0
536,77.0
537,34.0
538,22.0
539,64.0
540,32.0
541,34.0
542,137.0
543,18.0
544,74.0
545,21.0
546,61.0
547,20.0
548,58.0
549,23.0
550,55.0
551,50.0
552,28.0
553,52.0
554,14.0
555,46.0
556,31.0
557,88.0
558,81.0
559,88.0
560,13.0
561,25.0
562,22.0
563,91.0
564,13.0
565,40.0
566,13.0
567,50.0
568,36.0
569,17.0
570,67.0
571,19.0
572,17.0
573,71.0
574,18.0
575,97.0
576,46.0
577,40.0
578,21.0
579,14.0
580,19.0
581,70.0
582,22.0
583,72.0
584,23.0
585,60.0
586,41.0
587,38.0
588,19.0
589,33.0
590,9.0
591,14.0
592,82.0
593,17.0
594,13.0
595,25.0
596,18.0
597,65.0
598,22.0
599,18.0
600,30.0
601,51.0
602,19.0
603,117.0
604,36.0
605,27.0
606,23.0
607,94.0
608,62.0
609,18.0
610,35.0
611,74.0
612,100.0
613,36.0
614,20.0
615,11.0
616,18.0
617,36.0
618,55.0
619,25.0
620,14.0
621,89.0
622,11.0
623,24.0
624,58.0
625,20.0
626,113.0
627,17.0
628,44.0
629,35.0
630,30.0
631,71.0
632,27.0
633,25.0
634,39.0
635,42.0
636,72.0
637,39.0
638,51.0
639,42.0
640,54.0
641,22.0
642,27.0
643,11.0
644,84.0
645,39.0
646,64.0
647,12.0
648,22.0
649,71.0
650,19.0
651,15.0
652,28.0
653,23.0
654,50.0
655,103.0
656,83.0
657,36.0
658,17.0
659,18.0
660,44.0
661,57.0
662,38.0
663,18.0
664,13.0
665,27.0
666,98.0
667,44.0
668,62.0
669,83.0
670,69.0
671,86.0
672,16.0
673,162.0
674,35.0
675,44.0
676,16.0
677,61.0
678,43.0
679,67.0
680,48.0
681,36.0
682,54.0
683,18.0
684,79.0
685,14.0
686,79.0
687,41.0
688,21.0
689,42.0
690,16.0
691,61.0
692,99.0
693,168.0
694,139.0
695,18.0
696,59.0
697,54.0
698,27.0
699,24.0
700,61.0
701,65.0
702,38.0
703,66.0
704,29.0
705,51.0
706,51.0
707,10.0
708,58.0
709,39.0
710,30.0
711,42.0
712,23.0
713,33.0
714,60.0
715,68.0
716,20.0
717,18.0
718,55.0
719,85.0
720,20.0
721,29.0
722,15.0
723,46.0
724,26.0
725,15.0
726,19.0
727,22.0
728,107.0
729,14.0
730,17.0
731,95.0
732,67.0
733,38.0
734,72.0
735,14.0
736,29.0
737,12.0
738,35.0
739,25.0
740,13.0
741,19.0
742,43.0
743,14.0
744,12.0
745,82.0
746,14.0
747,46.0
748,78.0
749,14.0
750,21.0
751,117.0
752,49.0
753,39.0
754,36.0
755,68.0
756,11.0
757,48.0
758,31.0
759,48.0
760,40.0
761,88.0
762,17.0
763,62.0
764,46.0
765,124.0
766,53.0
767,45.0
768,19.0
769,25.0
770,13.0
771,24.0
772,66.0
773,122.0
774,58.0
775,50.0
776,13.0
777,25.0
778,24.0
779,25.0
780,55.0
781,43.0
782,13.0
783,39.0
784,41.0
785,55.0
786,76.0
787,47.0
788,21.0
789,74.0
790,24.0
791,28.0
792,44.0
793,10.0
794,25.0
795,80.0
796,20.0
797,63.0
798,37.0
799,55.0
800,129.0
801,43.0
802,23.0
803,25.0
804,60.0
805,27.0
806,51.0
807,57.0
808,24.0
809,61.0
810,22.0
811,30.0
812,140.0
813,63.0
814,31.0
815,39.0
816,47.0
817,24.0
818,49.0
819,53.0
820,28.0
821,21.0
822,79.0
823,91.0
824,46.0
825,65.0
826,84.0
827,12.0
828,190.0
829,61.0
830,53.0
831,95.0
832,102.0
833,71.0
834,54.0
835,17.0
836,43.0
837,8.0
838,14.0
839,54.0
840,22.0
841,49.0
842,53.0
843,81.0
844,117.0
845,73.0
846,55.0
847,104.0
848,16.0
849,84.0
850,83.0
851,20.0
852,21.0
853,20.0
854,82.0
855,14.0
856,88.0
857,145.0
858,22.0
859,37.0
860,26.0
861,130.0
862,42.0
863,39.0
864,64.0
865,99.0
866,50.0
867,92.0
868,83.0
869,47.0
870,36.0
871,21.0
872,90.0
873,75.0
874,48.0
875,31.0
876,23.0
877,20.0
878,102.0
879,73.0
880,67.0
881,22.0
882,63.0
883,44.0
884,79.0
885,109.0
886,64.0
887,133.0
888,12.0
889,28.0
890,107.0
891,43.0
892,99.0
893,20.0
894,68.0
895,74.0
896,19.0
897,17.0
898,20.0
899,11.0
900,133.0
901,60.0
902,35.0
903,13.0
904,88.0
905,72.0
906,92.0
907,117.0
908,110.0
909,136.0
910,41.0
911,80.0
912,67.0
913,31.0
914,73.0
915,84.0
916,116.0
917,58.0
918,94.0
919,49.0
920,38.0
921,17.0
922,118.0
923,27.0
924,115.0
925,20.0
926,27.0
927,101.0
928,40.0
929,13.0
930,69.0
931,34.0
932,55.0
933,83.0
934,171.0
935,44.0
936,140.0
937,76.0
938,110.0
939,94.0
940,45.0
941,76.0
942,52.0
943,50.0
944,95.0
945,60.0
946,27.0
947,66.0
948,19.0
949,92.0
950,36.0
951,45.0
952,100.0
953,73.0
954,63.0
955,39.0
956,110.0
957,383.0
958,91.0
959,26.0
960,78.0
961,62.0
962,29.0
963,34.0
964,23.0
965,45.0
966,129.0
967,49.0
968,15.0
969,173.0
970,91.0
971,16.0
972,20.0
973,24.0
974,19.0
975,22.0
976,141.0
977,46.0
978,19.0
979,107.0
980,17.0
981,85.0
982,16.0
983,213.0
984,88.0
985,17.0
986,45.0
987,100.0
988,141.0
989,42.0
990,120.0
991,25.0
992,28.0
993,63.0
994,105.0
995,31.0
996,29.0
997,78.0
998,90.0
999,55.0
1000,50.0
1001,26.0
1002,157.0
1003,37.0
1004,14.0
1005,23.0
1006,26.0
1007,51.0
1008,11.0
1009,63.0
1010,75.0
1011,129.0
1012,115.0
1013,59.0
1014,129.0
1015,69.0
1016,29.0
1017,73.0
1018,129.0
1019,126.0
1020,111.0
1021,36.0
1022,109.0
1023,77.0
1024,67.0
1025,46.0
1026,141.0
1027,37.0
1028,25.0
1029,124.0
1030,14.0
1031,46.0
1032,22.0
1033,77.0
1034,43.0
1035,28.0
1036,16.0
1037,151.0
1038,16.0
1039,16.0
1040,109.0
1041,11.0
1042,102.0
1043,161.0
1044,91.0
1045,60.0
1046,90.0
1047,52.0
1048,17.0
1049,22.0
1050,111.0
1051,114.0
1052,35.0
1053,46.0
1054,72.0
1055,124.0
1056,42.0
1057,85.0
1058,41.0
1059,103.0
1060,141.0
1061,78.0
1062,85.0
1063,38.0
1064,90.0
1065,130.0
1066,52.0
1067,41.0
1068,26.0
1069,60.0
1070,92.0
1071,32.0
1072,36.0
1073,65.0
1074,43.0
1075,110.0
1076,66.0
1077,43.0
1078,75.0
1079,21.0
1080,41.0
1081,136.0
1082,82.0
1083,184.0
1084,17.0
1085,83.0
1086,90.0
1087,99.0
1088,61.0
1089,33.0
1090,15.0
1091,15.0
1092,78.0
1093,99.0
1094,148.0
1095,99.0
1096,47.0
1097,147.0
1098,121.0
1099,95.0
1100,181.0
1101,283.0
1102,207.0
1103,42.0
1104,20.0
1105,317.0
1106,39.0
1107,64.0
1108,126.0
1109,103.0
1110,37.0
1111,42.0
1112,33.0
1113,16.0
1114,16.0
1115,27.0
1116,15.0
1117,48.0
1118,79.0
1119,42.0
1120,97.0
1121,25.0
1122,90.0
1123,18.0
1124,70.0
1125,30.0
1126,37.0
1127,51.0
1128,12.0
1129,78.0
1130,25.0
1131,103.0
1132,148.0
1133,49.0
1134,41.0
1135,66.0
1136,44.0
1137,87.0
1138,23.0
1139,27.0
1140,212.0
1141,155.0
1142,24.0
1143,57.0
1144,179.0
1145,58.0
1146,101.0
1147,42.0
1148,47.0
1149,103.0
1150,16.0
1151,59.0
1152,82.0
1153,140.0
1154,205.0
1155,11.0
1156,23.0
1157,16.0
1158,70.0
1159,167.0
1160,88.0
1161,129.0
1162,99.0
1163,72.0
1164,69.0
1165,45.0
1166,176.0
1167,47.0
1168,98.0
1169,105.0
1170,42.0
1171,116.0
1172,244.0
1173,138.0
1174,50.0
1175,13.0
1176,21.0
1177,144.0
1178,100.0
1179,44.0
1180,9.0
1181,63.0
1182,211.0
1183,28.0
1184,149.0
1185,20.0
1186,21.0
1187,20.0
1188,59.0
1189,14.0
1190,49.0
1191,60.0
1192,20.0
1193,197.0
1194,276.0
1195,17.0
1196,61.0
1197,20.0
1198,120.0
1199,53.0
1200,112.0
1201,10.0
1202,170.0
1203,75.0
1204,30.0
1205,225.0
1206,65.0
1207,118.0
1208,62.0
1209,64.0
1210,70.0
1211,236.0
1212,91.0
1213,38.0
1214,161.0
1215,57.0
1216,43.0
1217,33.0
1218,100.0
1219,150.0
1220,79.0
1221,124.0
1222,51.0
1223,140.0
1224,146.0
1225,61.0
1226,229.0
1227,98.0
1228,35.0
1229,125.0
1230,32.0
1231,31.0
1232,60.0
1233,180.0
1234,78.0
1235,127.0
1236,68.0
1237,38.0
1238,112.0
1239,85.0
1240,71.0
1241,82.0
1242,81.0
1243,96.0
1244,134.0
1245,64.0
1246,92.0
1247,127.0
1248,76.0
1249,86.0
1250,204.0
1251,95.0
1252,15.0
1253,51.0
1254,56.0
1255,29.0
1256,36.0
1257,184.0
1258,100.0
1259,128.0
1260,115.0
1261,40.0
1262,40.0
1263,55.0
1264,36.0
1265,72.0
1266,160.0
1267,101.0
1268,62.0
1269,24.0
1270,19.0
1271,21.0
1272,32.0
1273,64.0
1274,72.0
1275,115.0
1276,243.0
1277,82.0
1278,110.0
1279,115.0
1280,42.0
1281,25.0
1282,56.0
1283,62.0
1284,55.0
1285,59.0
1286,20.0
1287,17.0
1288,36.0
1289,40.0
1290,33.0
1291,40.0
1292,72.0
1293,53.0
1294,114.0
1295,51.0
1296,18.0
1297,15.0
1298,94.0
1299,135.0
1300,76.0
1301,59.0
1302,71.0
1303,14.0
1304,48.0
1305,55.0
1306,124.0
1307,27.0
1308,33.0
1309,159.0
1310,170.0
1311,41.0
1312,48.0
1313,57.0
1314,17.0
1315,156.0
1316,23.0
1317,63.0
1318,34.0
1319,43.0
1320,27.0
1321,147.0
1322,43.0
1323,34.0
1324,90.0
1325,125.0
1326,132.0
1327,29.0
1328,67.0
1329,35.0
1330,131.0
1331,134.0
1332,77.0
1333,96.0
1334,35.0
1335,69.0
1336,35.0
1337,117.0
1338,49.0
1339,46.0
1340,118.0
1341,126.0
1342,153.0
1343,19.0
1344,96.0
1345,32.0
1346,98.0
1347,165.0
1348,70.0
1349,62.0
1350,224.0
1351,57.0
1352,43.0
1353,16.0
1354,174.0
1355,22.0
1356,126.0
1357,62.0
1358,22.0
1359,37.0
1360,12.0
1361,28.0
1362,60.0
1363,126.0
1364,177.0
1365,221.0
1366,68.0
1367,203.0
1368,14.0
1369,26.0
1370,210.0
1371,87.0
1372,19.0
1373,77.0
1374,127.0
1375,30.0
1376,91.0
1377,127.0
1378,357.0
1379,90.0
1380,80.0
1381,54.0
1382,49.0
1383,108.0
1384,52.0
1385,25.0
1386,25.0
1387,91.0
1388,102.0
1389,124.0
1390,87.0
1391,70.0
1392,196.0
1393,86.0
1394,100.0
1395,83.0
1396,182.0
1397,21.0
1398,157.0
1399,37.0
1400,100.0
1401,38.0
1402,91.0
1403,35.0
1404,112.0
1405,20.0
1406,189.0
1407,177.0
1408,17.0
1409,190.0
1410,14.0
1411,114.0
1412,30.0
1413,238.0
1414,132.0
1415,87.0
1416,95.0
1417,66.0
1418,39.0
1419,109.0
1420,111.0
1421,110.0
1422,104.0
1423,19.0
1424,57.0
1425,49.0
1426,347.0
1427,118.0
1428,120.0
1429,130.0
1430,139.0
1431,23.0
1432,111.0
1433,183.0
1434,80.0
1435,206.0
1436,349.0
1437,17.0
1438,167.0
1439,65.0
1440,187.0
1441,72.0
1442,175.0
1443,62.0
1444,52.0
1445,195.0
1446,20.0
1447,145.0
1448,173.0
1449,70.0
1450,88.0
1451,53.0
1452,35.0
1453,119.0
1454,26.0
1455,99.0
1456,66.0
1457,45.0
1458,45.0
1459,18.0
1460,37.0
1461,27.0
1462,53.0
1463,20.0
1464,35.0
1465,22.0
1466,24.0
1467,71.0
1468,32.0
1469,20.0
1470,38.0
1471,60.0
1472,79.0
1473,29.0
1474,82.0
1475,68.0
1476,20.0
1477,43.0
1478,96.0
1479,16.0
1480,90.0
1481,125.0
1482,222.0
1483,41.0
1484,59.0
1485,71.0
1486,310.0
1487,257.0
1488,76.0
1489,45.0
1490,26.0
1491,22.0
1492,102.0
1493,117.0
1494,135.0
1495,106.0
1496,26.0
1497,49.0
1498,127.0
1499,18.0
1500,95.0
1501,208.0
1502,140.0
1503,50.0
1504,90.0
1505,88.0
1506,104.0
1507,51.0
1508,79.0
1509,108.0
1510,76.0
1511,49.0
1512,11.0
1513,114.0
1514,118.0
1515,143.0
1516,86.0
1517,66.0
1518,89.0
1519,179.0
1520,105.0
1521,118.0
1522,174.0
1523,102.0
1524,38.0
1525,19.0
1526,94.0
1527,86.0
1528,79.0
1529,184.0
1530,107.0
1531,118.0
1532,32.0
1533,41.0
1534,32.0
1535,116.0
1536,259.0
1537,135.0
1538,33.0
1539,73.0
1540,19.0
1541,180.0
1542,98.0
1543,90.0
1544,134.0
1545,245.0
1546,80.0
1547,70.0
1548,54.0
1549,48.0
1550,283.0
1551,203.0
1552,209.0
1553,34.0
1554,162.0
1555,39.0
1556,70.0
1557,83.0
1558,130.0
1559,95.0
1560,78.0
1561,217.0
1562,138.0
1563,139.0
1564,27.0
1565,15.0
1566,85.0
1567,514.0
