Episode,Total Reward
1,12.0
2,50.0
3,23.0
4,14.0
5,13.0
6,19.0
7,24.0
8,19.0
9,38.0
10,9.0
11,13.0
12,19.0
13,31.0
14,32.0
15,20.0
16,24.0
17,15.0
18,20.0
19,13.0
20,26.0
21,26.0
22,40.0
23,32.0
24,16.0
25,61.0
26,71.0
27,23.0
28,27.0
29,23.0
30,12.0
31,36.0
32,14.0
33,10.0
34,21.0
35,14.0
36,8.0
37,20.0
38,13.0
39,30.0
40,13.0
41,32.0
42,27.0
43,17.0
44,27.0
45,28.0
46,20.0
47,36.0
48,11.0
49,61.0
50,18.0
51,76.0
52,20.0
53,14.0
54,14.0
55,14.0
56,15.0
57,17.0
58,22.0
59,10.0
60,18.0
61,11.0
62,25.0
63,25.0
64,30.0
65,12.0
66,21.0
67,15.0
68,18.0
69,17.0
70,13.0
71,13.0
72,18.0
73,12.0
74,21.0
75,16.0
76,22.0
77,42.0
78,20.0
79,22.0
80,25.0
81,15.0
82,19.0
83,13.0
84,12.0
85,25.0
86,17.0
87,29.0
88,12.0
89,12.0
90,15.0
91,61.0
92,60.0
93,52.0
94,22.0
95,33.0
96,17.0
97,11.0
98,17.0
99,29.0
100,27.0
101,33.0
102,20.0
103,25.0
104,13.0
105,9.0
106,23.0
107,15.0
108,24.0
109,10.0
110,32.0
111,20.0
112,50.0
113,13.0
114,10.0
115,36.0
116,24.0
117,31.0
118,13.0
119,41.0
120,15.0
121,12.0
122,12.0
123,24.0
124,18.0
125,9.0
126,17.0
127,24.0
128,51.0
129,23.0
130,18.0
131,52.0
132,21.0
133,21.0
134,18.0
135,30.0
136,23.0
137,20.0
138,14.0
139,27.0
140,25.0
141,28.0
142,32.0
143,29.0
144,39.0
145,24.0
146,19.0
147,45.0
148,39.0
149,19.0
150,35.0
151,39.0
152,27.0
153,44.0
154,11.0
155,40.0
156,61.0
157,19.0
158,20.0
159,70.0
160,11.0
161,33.0
162,16.0
163,52.0
164,26.0
165,61.0
166,24.0
167,35.0
168,56.0
169,23.0
170,37.0
171,15.0
172,56.0
173,18.0
174,17.0
175,18.0
176,64.0
177,30.0
178,117.0
179,15.0
180,25.0
181,18.0
182,20.0
183,12.0
184,33.0
185,47.0
186,24.0
187,11.0
188,55.0
189,16.0
190,27.0
191,30.0
192,31.0
193,28.0
194,26.0
195,18.0
196,17.0
197,10.0
198,12.0
199,31.0
200,13.0
201,17.0
202,27.0
203,17.0
204,17.0
205,26.0
206,11.0
207,40.0
208,22.0
209,82.0
210,14.0
211,33.0
212,42.0
213,33.0
214,15.0
215,17.0
216,12.0
217,17.0
218,32.0
219,39.0
220,67.0
221,33.0
222,13.0
223,72.0
224,16.0
225,45.0
226,11.0
227,17.0
228,44.0
229,9.0
230,23.0
231,24.0
232,11.0
233,22.0
234,48.0
235,14.0
236,34.0
237,49.0
238,19.0
239,12.0
240,30.0
241,46.0
242,14.0
243,51.0
244,26.0
245,14.0
246,12.0
247,65.0
248,22.0
249,43.0
250,35.0
251,14.0
252,45.0
253,26.0
254,11.0
255,57.0
256,28.0
257,21.0
258,33.0
259,39.0
260,11.0
261,44.0
262,23.0
263,20.0
264,15.0
265,9.0
266,29.0
267,22.0
268,32.0
269,34.0
270,16.0
271,26.0
272,52.0
273,56.0
274,25.0
275,37.0
276,19.0
277,14.0
278,19.0
279,19.0
280,21.0
281,50.0
282,28.0
283,24.0
284,39.0
285,20.0
286,18.0
287,18.0
288,16.0
289,13.0
290,129.0
291,15.0
292,17.0
293,18.0
294,24.0
295,45.0
296,22.0
297,27.0
298,17.0
299,25.0
300,14.0
301,46.0
302,20.0
303,15.0
304,9.0
305,18.0
306,25.0
307,30.0
308,15.0
309,10.0
310,87.0
311,26.0
312,25.0
313,16.0
314,35.0
315,17.0
316,17.0
317,20.0
318,33.0
319,12.0
320,26.0
321,14.0
322,21.0
323,42.0
324,23.0
325,23.0
326,30.0
327,37.0
328,39.0
329,15.0
330,19.0
331,19.0
332,33.0
333,18.0
334,33.0
335,10.0
336,20.0
337,42.0
338,32.0
339,33.0
340,43.0
341,45.0
342,29.0
343,26.0
344,20.0
345,36.0
346,27.0
347,144.0
348,18.0
349,53.0
350,14.0
351,10.0
352,29.0
353,28.0
354,54.0
355,16.0
356,40.0
357,10.0
358,12.0
359,27.0
360,47.0
361,45.0
362,47.0
363,57.0
364,25.0
365,56.0
366,37.0
367,14.0
368,18.0
369,150.0
370,29.0
371,25.0
372,49.0
373,17.0
374,12.0
375,12.0
376,13.0
377,53.0
378,48.0
379,16.0
380,18.0
381,36.0
382,10.0
383,39.0
384,34.0
385,42.0
386,29.0
387,59.0
388,17.0
389,22.0
390,52.0
391,15.0
392,15.0
393,49.0
394,18.0
395,28.0
396,142.0
397,96.0
398,47.0
399,37.0
400,22.0
401,13.0
402,22.0
403,19.0
404,16.0
405,20.0
406,25.0
407,12.0
408,47.0
409,30.0
410,32.0
411,26.0
412,15.0
413,15.0
414,76.0
415,70.0
416,36.0
417,40.0
418,24.0
419,36.0
420,28.0
421,61.0
422,91.0
423,29.0
424,23.0
425,21.0
426,19.0
427,44.0
428,37.0
429,44.0
430,15.0
431,14.0
432,46.0
433,19.0
434,12.0
435,35.0
436,14.0
437,46.0
438,86.0
439,84.0
440,64.0
441,33.0
442,13.0
443,58.0
444,33.0
445,23.0
446,24.0
447,25.0
448,16.0
449,23.0
450,15.0
451,74.0
452,15.0
453,31.0
454,62.0
455,29.0
456,47.0
457,36.0
458,30.0
459,17.0
460,19.0
461,22.0
462,17.0
463,16.0
464,47.0
465,17.0
466,117.0
467,58.0
468,67.0
469,80.0
470,29.0
471,21.0
472,19.0
473,10.0
474,32.0
475,26.0
476,70.0
477,119.0
478,32.0
479,68.0
480,48.0
481,19.0
482,26.0
483,43.0
484,115.0
485,15.0
486,19.0
487,26.0
488,43.0
489,20.0
490,25.0
491,69.0
492,45.0
493,25.0
494,22.0
495,19.0
496,59.0
497,38.0
498,35.0
499,30.0
500,73.0
501,100.0
502,88.0
503,35.0
504,14.0
505,51.0
506,29.0
507,80.0
508,36.0
509,69.0
510,29.0
511,28.0
512,16.0
513,43.0
514,43.0
515,28.0
516,23.0
517,73.0
518,16.0
519,47.0
520,40.0
521,40.0
522,151.0
523,19.0
524,82.0
525,16.0
526,14.0
527,15.0
528,27.0
529,83.0
530,17.0
531,9.0
532,34.0
533,28.0
534,54.0
535,43.0
536,43.0
537,57.0
538,13.0
539,45.0
540,57.0
541,30.0
542,12.0
543,76.0
544,15.0
545,12.0
546,150.0
547,33.0
548,56.0
549,82.0
550,100.0
551,21.0
552,46.0
553,30.0
554,49.0
555,38.0
556,72.0
557,17.0
558,116.0
559,66.0
560,165.0
561,76.0
562,39.0
563,12.0
564,57.0
565,33.0
566,15.0
567,30.0
568,39.0
569,38.0
570,24.0
571,19.0
572,17.0
573,13.0
574,72.0
575,27.0
576,50.0
577,40.0
578,25.0
579,51.0
580,25.0
581,105.0
582,41.0
583,21.0
584,13.0
